	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
Lactococcus	148.65714145055	112.703847847426	175.680655818087	535.275051079321	171.997231708137	138.824152551132	144.040684172699	118.383593370526	138.326483689632	132.896158325516	174.722082176499	126.749967537833	114.802245258369	125.620667693132	134.720173922092	139.835336966646	225.751803792186	124.464934234393	143.494483095064	125.194083039969
Leminorella	48.3483992658834	38.1339340222784	110.382238168381	47.1118783819293	48.8882478947872	45.0949511290958	38.602618374994	36.2916556257876	92.5655721931766	68.1694344834409	49.6864921918698	68.5293722376999	37.513605170849	38.3948886985587	46.1073938134563	49.6606805588212	83.4153458355788	38.2487666713552	48.3558357784712	49.9896154675801
Megamonas hypermegale et rel.	114.729766872944	111.572230768109	166.75232021305	132.868225011756	138.266611377029	128.906370506189	108.015561837294	107.183499767735	154.186426204984	121.241098318705	143.340555808977	109.56479476281	111.011296444218	107.106955582721	131.821015175576	152.323351501439	218.215810543521	120.649086837142	117.595199959172	121.417474062414
Megasphaera elsdenii et rel.	239.980219911233	229.930710708595	8204.17111861944	272.195119868668	287.464884849873	253.934488429987	8273.24020144453	214.420391418554	325.222842719277	274.858855760687	331.42876060844	336.060948412549	224.1881764278	933.218930534773	268.72333715237	381.011858333888	487.287996339306	234.617421463317	234.500379660352	269.732741444064
Methylobacterium	40.9289306964226	36.2526119540379	59.407193448806	46.0515596366879	46.9439654029265	44.4996218581164	36.5251620497301	36.3960030110793	46.5843831850133	42.6708786264287	45.2121655254575	35.8290186153371	37.8793070062867	36.5144331692701	46.8083429278101	41.6225063230576	71.6204599289128	40.3070004255394	40.9390662049117	43.4774003297975
Micrococcaceae	38.4799845131282	37.2236420000841	57.1812718864171	46.2569944225777	50.9302500325476	45.382309995568	38.4858382913677	37.7606917277883	47.6669829669148	42.2754025173259	48.6710227589072	36.4319759740183	37.5227728665389	43.9884693123257	50.2869021402106	83.3213916106934	74.5391673278246	38.4602093170292	38.1225312972548	43.5557907913911
Mitsuokella multiacida et rel.	121.658113074286	112.63688166941	170.574421876049	137.810666531182	135.417114532459	128.073357570003	111.186657862811	107.104885506393	165.415940801578	119.65734653883	136.540945320391	106.273685004701	111.084080628529	108.138569886658	128.350051711678	160.840106347192	221.017808992621	115.154289161551	116.126917266627	4979.25181261559
Moraxellaceae	78.4985179833205	92.0832348000484	113.557034099279	89.1748164162481	93.6522701772215	90.214794018534	73.2810124124045	71.3914453884854	91.7738506105306	82.3553681507963	91.1302461105353	71.6389555567801	74.4076543154219	74.5485202744262	87.2565065355978	155.249120438488	151.205918793471	78.4113192829896	77.0497029092911	86.6047892363663
Novosphingobium	45.5567814140171	46.0874965937143	85.2509855204594	51.741736158221	69.1730950072057	47.2930193498232	42.2427131241231	38.8422289735407	65.3480464926712	49.8953190171292	50.7731689549335	40.987552196665	43.3735378520146	38.4799664668906	45.6958513556864	45.0029663621282	94.46012587625	42.163741516251	41.4252623576369	61.0135016183509
Oceanospirillum	153.363530287957	154.386824964737	244.687293568904	180.634212948283	183.275034165548	185.262646529018	158.602104709052	172.091843417303	250.618874272133	166.884954919125	188.361341605341	143.956289302624	152.921447606084	167.292539051901	181.098784204961	309.124956405317	282.680128254293	161.039103268405	155.331288932898	251.293636276176
Oscillospira guillermondii et rel.	35380.4249798485	68625.326780973	64328.633195484	20222.6887346941	13718.1825487411	1168.75122592421	61677.8023598558	2247.25143377947	72639.9230353614	9639.43968403174	4647.10010770014	37819.7234201846	1067.98473234526	1032.47487094134	1286.14439204153	2310.47612035067	35651.3379403548	3612.93492962056	4927.62083737334	73172.6345957255
Outgrouping clostridium cluster XIVa	4645.79004020856	4827.91237235567	7223.23971382317	5618.59039057928	2558.23840683128	1067.41992638685	16577.3692006199	2476.11298849764	3382.65970251627	6363.92247112134	8982.96213958466	5779.62008038112	931.928416220919	593.771388946062	1009.88534076428	910.513255243205	6750.98590725591	3295.15238579133	2335.44653198562	9212.03209135746
